epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,51794.6,0.5751,0.51968,1.1496,0.64462,0.5096,0.60247,0.47065,0.5977,0.74041,1.14186,0.001288,0.001288,0.001288
134,52183.4,0.54853,0.49841,1.12342,0.73021,0.49355,0.6023,0.47056,0.59841,0.74402,1.14266,0.001222,0.001222,0.001222
135,52572.9,0.5563,0.53356,1.12833,0.70876,0.49831,0.60318,0.47168,0.59543,0.75176,1.13899,0.001156,0.001156,0.001156
136,52962.4,0.55399,0.51603,1.12024,0.66847,0.50908,0.60581,0.47381,0.59491,0.75308,1.13937,0.00109,0.00109,0.00109
137,53351.3,0.54896,0.51543,1.12834,0.6703,0.50524,0.60926,0.47636,0.59486,0.74712,1.14013,0.001024,0.001024,0.001024
138,53742.4,0.56227,0.51977,1.13926,0.64475,0.52485,0.61158,0.47636,0.59473,0.75768,1.14104,0.000958,0.000958,0.000958
139,54131.4,0.5494,0.5006,1.12572,0.66562,0.51191,0.60872,0.47597,0.59332,0.74635,1.13951,0.000892,0.000892,0.000892
140,54520.2,0.562,0.5209,1.13477,0.6747,0.50631,0.6141,0.48014,0.59257,0.75561,1.1388,0.000826,0.000826,0.000826
141,54912,0.50773,0.39495,1.00561,0.51721,0.60631,0.61734,0.48231,0.59035,0.70173,1.13633,0.00076,0.00076,0.00076
142,55302.2,0.48177,0.36556,0.96928,0.51028,0.60325,0.6164,0.48155,0.5893,0.66776,1.13706,0.000694,0.000694,0.000694
143,55692.5,0.48618,0.35313,0.97784,0.51186,0.60366,0.61744,0.48179,0.58796,0.65674,1.13688,0.000628,0.000628,0.000628
144,56082.5,0.50166,0.34816,0.98266,0.67368,0.51035,0.62131,0.48545,0.58652,0.64544,1.13601,0.000562,0.000562,0.000562
145,56471.9,0.45836,0.34145,0.95029,0.67609,0.50766,0.62667,0.48942,0.58513,0.64139,1.13559,0.000496,0.000496,0.000496
146,56862.6,0.45777,0.3336,0.94318,0.67085,0.51222,0.62346,0.48728,0.58304,0.64064,1.13457,0.00043,0.00043,0.00043
147,57252,0.47541,0.35276,0.96401,0.51904,0.61266,0.62093,0.48618,0.58253,0.63884,1.13473,0.000364,0.000364,0.000364
148,57642.5,0.48269,0.33501,0.96537,0.51685,0.61295,0.62048,0.48585,0.58099,0.63593,1.13368,0.000298,0.000298,0.000298
149,58031.8,0.46455,0.33411,0.96536,0.52023,0.6108,0.61778,0.48429,0.5807,0.63923,1.13326,0.000232,0.000232,0.000232
150,58421,0.45396,0.32862,0.9566,0.51744,0.61143,0.61835,0.48484,0.58015,0.64328,1.1323,0.000166,0.000166,0.000166
