epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,30108.3,0.88901,0.85557,1.30255,0.66575,0.44865,0.47228,0.34845,0.74236,0.77559,1.22963,0.002806,0.002806,0.002806
111,30343.3,0.90944,0.90939,1.32341,0.67073,0.44012,0.47784,0.35233,0.73945,0.77683,1.23003,0.00274,0.00274,0.00274
112,30575.6,0.88003,0.86802,1.30412,0.65796,0.44905,0.48359,0.3578,0.73462,0.77203,1.22081,0.002674,0.002674,0.002674
113,30807.8,0.8909,0.86698,1.30587,0.69228,0.441,0.47837,0.35266,0.73312,0.76731,1.21866,0.002608,0.002608,0.002608
114,31047.2,0.85213,0.84721,1.27291,0.66177,0.46151,0.4863,0.36114,0.73068,0.75861,1.21828,0.002542,0.002542,0.002542
115,31285.5,0.84969,0.82177,1.27547,0.66922,0.45638,0.48072,0.35532,0.73148,0.7537,1.21868,0.002476,0.002476,0.002476
116,31518.5,0.84799,0.82683,1.27447,0.66697,0.46239,0.48516,0.35898,0.7276,0.7503,1.22116,0.00241,0.00241,0.00241
117,31750.4,0.84154,0.81951,1.28216,0.60358,0.45003,0.47405,0.35228,0.72418,0.75304,1.21706,0.002344,0.002344,0.002344
118,31983.3,0.84268,0.8248,1.28989,0.55207,0.45925,0.47752,0.35525,0.72321,0.75859,1.21543,0.002278,0.002278,0.002278
119,32215.8,0.86024,0.82584,1.30209,0.69343,0.44409,0.49285,0.36672,0.72101,0.75527,1.21015,0.002212,0.002212,0.002212
120,32447.9,0.86955,0.86628,1.29417,0.67641,0.44643,0.4819,0.35827,0.71916,0.75575,1.20666,0.002146,0.002146,0.002146
121,32680.2,0.8555,0.83613,1.28055,0.67077,0.4495,0.50178,0.37362,0.7168,0.75145,1.20665,0.00208,0.00208,0.00208
122,32912.8,0.83814,0.8222,1.2809,0.66381,0.45619,0.5045,0.37531,0.71815,0.74525,1.20839,0.002014,0.002014,0.002014
123,33145.2,0.84896,0.82648,1.2786,0.68322,0.44967,0.49452,0.36804,0.71501,0.73782,1.20665,0.001948,0.001948,0.001948
124,33377.5,0.8327,0.80633,1.27376,0.69851,0.43822,0.48442,0.3605,0.71376,0.73734,1.20667,0.001882,0.001882,0.001882
125,33609.5,0.8231,0.81244,1.26042,0.68536,0.45172,0.48705,0.36206,0.71532,0.73958,1.20647,0.001816,0.001816,0.001816
126,33842,0.8383,0.82055,1.27796,0.67291,0.44762,0.48302,0.35929,0.71505,0.73591,1.20617,0.00175,0.00175,0.00175
127,34074.3,0.82356,0.80997,1.25523,0.6798,0.45055,0.49116,0.36538,0.71252,0.73049,1.20558,0.001684,0.001684,0.001684
128,34306.2,0.81694,0.7908,1.26091,0.67093,0.45555,0.49034,0.36452,0.71222,0.72824,1.20599,0.001618,0.001618,0.001618
129,34538.7,0.83671,0.79266,1.25585,0.68427,0.44557,0.48757,0.36272,0.71199,0.73113,1.20453,0.001552,0.001552,0.001552
130,34773.8,0.81482,0.80872,1.25264,0.66699,0.44951,0.48467,0.36089,0.71175,0.73501,1.20585,0.001486,0.001486,0.001486
131,35006.5,0.80836,0.77655,1.2757,0.66856,0.45378,0.48861,0.36473,0.70478,0.7306,1.19653,0.00142,0.00142,0.00142
132,35238.6,0.81404,0.79937,1.26159,0.7107,0.43121,0.48681,0.36331,0.70646,0.72878,1.19892,0.001354,0.001354,0.001354
133,35471.1,0.79056,0.76752,1.24876,0.70234,0.43754,0.48709,0.36383,0.70227,0.72641,1.19291,0.001288,0.001288,0.001288
134,35706.5,0.80476,0.79749,1.26108,0.70159,0.4375,0.48569,0.36195,0.70422,0.72507,1.19461,0.001222,0.001222,0.001222
135,35939.8,0.7997,0.76756,1.2516,0.64356,0.43941,0.48506,0.36136,0.7053,0.72504,1.19705,0.001156,0.001156,0.001156
136,36172.1,0.82454,0.79501,1.26923,0.70878,0.43683,0.49598,0.36985,0.70577,0.7268,1.19933,0.00109,0.00109,0.00109
137,36405,0.8271,0.77691,1.25613,0.66895,0.44967,0.49254,0.36683,0.70248,0.72473,1.19465,0.001024,0.001024,0.001024
138,36640.2,0.80171,0.78635,1.24068,0.68782,0.44408,0.49503,0.36901,0.69933,0.72326,1.19134,0.000958,0.000958,0.000958
139,36872.5,0.81754,0.78169,1.25383,0.66767,0.45279,0.49043,0.36606,0.69902,0.72351,1.19064,0.000892,0.000892,0.000892
140,37105.1,0.80605,0.78796,1.25289,0.69694,0.43679,0.49114,0.367,0.69608,0.71936,1.18851,0.000826,0.000826,0.000826
141,37340.2,0.7404,0.66373,1.18754,0.70905,0.42909,0.48677,0.36437,0.69458,0.72078,1.18776,0.00076,0.00076,0.00076
142,37576.6,0.69885,0.61,1.13941,0.72292,0.42781,0.4894,0.36669,0.69272,0.71543,1.18577,0.000694,0.000694,0.000694
143,37809,0.69024,0.6032,1.13882,0.69984,0.43721,0.49111,0.36792,0.69095,0.71171,1.18562,0.000628,0.000628,0.000628
144,38041.2,0.67991,0.58484,1.1385,0.6986,0.43905,0.49277,0.36912,0.69038,0.71055,1.18586,0.000562,0.000562,0.000562
145,38273.8,0.66923,0.58048,1.14014,0.72042,0.42856,0.49192,0.36826,0.68799,0.70854,1.18469,0.000496,0.000496,0.000496
146,38506.9,0.65285,0.56858,1.12262,0.71549,0.4304,0.49477,0.37129,0.68497,0.7045,1.1828,0.00043,0.00043,0.00043
147,38739.2,0.65659,0.58149,1.1439,0.70625,0.43596,0.50108,0.37603,0.68367,0.70189,1.18094,0.000364,0.000364,0.000364
148,38971.7,0.68828,0.56702,1.12704,0.71143,0.43724,0.50195,0.37707,0.68184,0.70022,1.17997,0.000298,0.000298,0.000298
149,39204.1,0.67105,0.57997,1.14147,0.71201,0.43536,0.50131,0.37649,0.68014,0.6993,1.17817,0.000232,0.000232,0.000232
150,39436.6,0.6559,0.566,1.12699,0.71805,0.43382,0.50109,0.37656,0.67854,0.69875,1.17678,0.000166,0.000166,0.000166
