epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,37217.9,0.85586,0.89561,1.32136,0.60253,0.43522,0.47225,0.34779,0.7188,0.77312,1.235,0.005116,0.005116,0.005116
76,37754.4,0.83436,0.86071,1.29743,0.61795,0.43535,0.47415,0.34737,0.7052,0.76797,1.22381,0.00505,0.00505,0.00505
77,38278.3,0.82892,0.85376,1.30461,0.62005,0.42396,0.45701,0.34288,0.70164,0.76551,1.22379,0.004984,0.004984,0.004984
78,38794.6,0.83707,0.87712,1.30941,0.6195,0.44476,0.4716,0.35048,0.70183,0.74603,1.21927,0.004918,0.004918,0.004918
79,39338.9,0.82577,0.85308,1.30269,0.64619,0.43693,0.47627,0.35294,0.70247,0.75849,1.22274,0.004852,0.004852,0.004852
80,39837.6,0.84266,0.87307,1.314,0.59054,0.45908,0.46986,0.35012,0.70057,0.75523,1.2175,0.004786,0.004786,0.004786
81,40386.2,0.83862,0.82196,1.30464,0.62157,0.45772,0.47131,0.35209,0.70022,0.74952,1.2181,0.00472,0.00472,0.00472
82,40890.7,0.81627,0.81979,1.28135,0.62411,0.45991,0.48166,0.36212,0.69245,0.74768,1.21021,0.004654,0.004654,0.004654
83,41442.1,0.79915,0.79393,1.28641,0.53146,0.45742,0.47239,0.3548,0.68409,0.73612,1.20316,0.004588,0.004588,0.004588
84,41969.8,0.78568,0.81064,1.29029,0.51879,0.47094,0.46819,0.35415,0.68225,0.72987,1.20295,0.004522,0.004522,0.004522
85,42497.1,0.79785,0.78465,1.25826,0.67897,0.43351,0.4833,0.36268,0.6748,0.72911,1.19617,0.004456,0.004456,0.004456
86,43042.6,0.7802,0.81333,1.26284,0.61675,0.4479,0.47365,0.35886,0.67626,0.71615,1.19645,0.00439,0.00439,0.00439
87,43541.6,0.79324,0.79729,1.25861,0.56901,0.45995,0.47131,0.35552,0.68525,0.72887,1.20063,0.004324,0.004324,0.004324
88,44083.3,0.79747,0.78815,1.27721,0.62861,0.45423,0.48383,0.36728,0.66614,0.70769,1.18359,0.004258,0.004258,0.004258
89,44573.1,0.8113,0.82306,1.2752,0.67879,0.44186,0.49095,0.37077,0.66066,0.70114,1.18229,0.004192,0.004192,0.004192
90,45104.1,0.80332,0.76434,1.25984,0.52924,0.46644,0.47492,0.36082,0.65808,0.69981,1.17633,0.004126,0.004126,0.004126
91,45603,0.77284,0.77489,1.25873,0.55358,0.47041,0.48802,0.36978,0.6608,0.70007,1.1765,0.00406,0.00406,0.00406
92,46113.7,0.7761,0.79072,1.24235,0.59083,0.45264,0.49319,0.37166,0.65481,0.69248,1.17217,0.003994,0.003994,0.003994
